ShengShi8*11220006*CnCom.Id807035.CnOil_AllN*SQfu_SQbu@ShengShi8@CnCom.Id807035.CnOil_AllN@30501,SQfu_SQbu@ShengShi8@CnCom.Id807035.CnOil_AllN@30501,Trader
ShengShi8*11220006*Id807046.TtTf_All_V5L1,Id807046.TtTf_All_V5L1,Strategy
ShengShi8*11220006*Id807046.TtTf_All_V5L1*TF_TT@ShengShi8@Id807046.TtTf_All_V5L1@58101,TF_TT@ShengShi8@Id807046.TtTf_All_V5L1@58101,Trader
ShengShi8*11220006*Id807046.TtTf_All_V5L1*TT_TF@ShengShi8@Id807046.TtTf_All_V5L1@58102,TT_TF@ShengShi8@Id807046.TtTf_All_V5L1@58102,Trader
ShengShi8*11220006*CnCom.Id807035.CnOil_All,CnCom.Id807035.CnOil_All,Strategy
ShengShi8*11220006*CnCom.Id807035.CnOil_All*SQsc_SQbu@ShengShi8@CnCom.Id807035.CnOil_All@30503,SQsc_SQbu@ShengShi8@CnCom.Id807035.CnOil_All@30503,Trader
ShengShi8*11220006*CnCom.Id807035.CnOil_All*SQfu_SQbu@ShengShi8@CnCom.Id807035.CnOil_All@30501,SQfu_SQbu@ShengShi8@CnCom.Id807035.CnOil_All@30501,Trader
ShengShi8*11220006*Id807035.MFA_T0_A,Id807035.MFA_T0_A,Strategy
ShengShi8*11220006*Id807035.MFA_T0_A*DLa_DLp@ShengShi8@Id807035.MFA@26102,DLa_DLp@ShengShi8@Id807035.MFA@26102,Trader
ShengShi8*11220006*Id807035.MFA_T0_A*DLa_ZZOI@ShengShi8@Id807035.MFA@26104,DLa_ZZOI@ShengShi8@Id807035.MFA@26104,Trader
ShengShi8*11220006*Id807035.MFA_T0_A*DLcs_DLy@ShengShi8@Id807035.MFA@26106,DLcs_DLy@ShengShi8@Id807035.MFA@26106,Trader
ShengShi8*11220006*Id807035.MFA_T0_A*DLc_DLcs@ShengShi8@Id807035.MFA@26107,DLc_DLcs@ShengShi8@Id807035.MFA@26107,Trader
ShengShi8*11220006*Id807035.MFA_T0_A*DLy_ZZOI@ShengShi8@Id807035.MFA@26109,DLy_ZZOI@ShengShi8@Id807035.MFA@26109,Trader
ShengShi8*11220006*Id807035.MFA_T0_A*DLp_ZZOI@ShengShi8@Id807035.MFA@26108,DLp_ZZOI@ShengShi8@Id807035.MFA@26108,Trader
ShengShi8*11220006*Id807035.MFA_T0_A*DLa_DLm@ShengShi8@Id807035.MFA@26101,DLa_DLm@ShengShi8@Id807035.MFA@26101,Trader
Prop2,Prop2,Fund
Prop2*52013295,52013295,Account
Prop2*52013295*Id807045.ScCl_V5L1,Id807045.ScCl_V5L1,Strategy
Prop2*52013295*Id807045.ScCl_V5L1*SQsc_CL@Prop2@Id807045.ScCl_V5L1@29601,SQsc_CL@Prop2@Id807045.ScCl_V5L1@29601,Trader
Prop2*52013295*Id807045.ScCl_V5L1*SQsc_CL@Prop2@Id807045.ScCl_V5L1@29602,SQsc_CL@Prop2@Id807045.ScCl_V5L1@29602,Trader
Prop2*52013295*Id807045.ScCl_V5L1*SQsc_CL@Prop2@Id807045.ScCl_V5L1@29603,SQsc_CL@Prop2@Id807045.ScCl_V5L1@29603,Trader
Prop2*52013295*Id807045.ScBz3_V5L1N,Id807045.ScBz3_V5L1N,Strategy
Prop2*52013295*Id807045.ScBz3_V5L1N*SQsc_BZ@Prop2@Id807045.ScBz3_V5L1N@29502,SQsc_BZ@Prop2@Id807045.ScBz3_V5L1N@29502,Trader
Prop2*52013295*Id807045.ScBz3_V5L1N*SQsc_BZ@Prop2@Id807045.ScBz3_V5L1N@29503,SQsc_BZ@Prop2@Id807045.ScBz3_V5L1N@29503,Trader
Prop2*52013295*Id807045.ScBz3_V5L1N*SQsc_BZ@Prop2@Id807045.ScBz3_V5L1N@29501,SQsc_BZ@Prop2@Id807045.ScBz3_V5L1N@29501,Trader
Prop2*52013295*CnCom.Id807045.ScBrn3_V5L1N,CnCom.Id807045.ScBrn3_V5L1N,Strategy
Prop2*52013295*CnCom.Id807045.ScBrn3_V5L1N*SQsc_BRN@Prop2@CnCom.Id807045.ScBrn3_V5L1N@29901,SQsc_BRN@Prop2@CnCom.Id807045.ScBrn3_V5L1N@29901,Trader
Prop2*52013295*CnCom.Id807045.ScBrn3_V5L1N*SQsc_BRN@Prop2@CnCom.Id807045.ScBrn3_V5L1N@29903,SQsc_BRN@Prop2@CnCom.Id807045.ScBrn3_V5L1N@29903,Trader
Prop2*52013295*CnCom.Id807045.ScBrn3_V5L1N*SQsc_BRN@Prop2@CnCom.Id807045.ScBrn3_V5L1N@29902,SQsc_BRN@Prop2@CnCom.Id807045.ScBrn3_V5L1N@29902,Trader
ShengShi9,ShengShi9,Fund
ShengShi9*819198,819198,Account
ShengShi9*819198*CnCom.Id807012_VsScL1_Old,CnCom.Id807012_VsScL1_Old,Strategy
ShengShi9*819198*CnCom.Id807012_VsScL1_Old*DLv_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61610,DLv_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61610,Trader
ShengShi9*819198*CnCom.Id807012_VsScL1_Old*ZZMA_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61522,ZZMA_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61522,Trader
ShengShi9*819198*CnCom.Id807012_VsScL1_Old*ZZMA_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61622,ZZMA_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61622,Trader
ShengShi9*819198*CnCom.Id807012_VsScL1_Old*SQru_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61619,SQru_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61619,Trader
ShengShi9*819198*CnCom.Id807012_VsScL1_Old*SQru_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61519,SQru_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61519,Trader
ShengShi9*819198*CnCom.Id807012_VsScL1_Old*DLv_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61510,DLv_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61510,Trader
ShengShi9*819198*CnCom.Id807012_VsScL1_Old*ZZTA_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61525,ZZTA_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61525,Trader
ShengShi9*819198*CnCom.Id807012_VsScL1_Old*SQbu_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61613,SQbu_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61613,Trader
ShengShi9*819198*CnCom.Id807012_VsScL1_Old*DLl_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61604,DLl_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61604,Trader
ShengShi9*819198*CnCom.Id807012_VsScL1_Old*DLl_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61504,DLl_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61504,Trader
ShengShi9*819198*CnCom.Id807012_VsScL1_Old*SQfu_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61616,SQfu_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61616,Trader
ShengShi9*819198*Id807035.MFA_T0_C,Id807035.MFA_T0_C,Strategy
ShengShi9*819198*Id807035.MFA_T0_C*DLpp_SQru@ShengShi9@Id807035.MFA@26306,DLpp_SQru@ShengShi9@Id807035.MFA@26306,Trader
ShengShi9*819198*Id807035.MFA_T0_C*DLv_SQru@ShengShi9@Id807035.MFA@26310,DLv_SQru@ShengShi9@Id807035.MFA@26310,Trader
ShengShi9*819198*Id807035.MFA_T0_C*ZZMA_SQbu@ShengShi9@Id807035.MFA@26314,ZZMA_SQbu@ShengShi9@Id807035.MFA@26314,Trader
ShengShi9*819198*Id807035.MFA_T0_C*ZZMA_SQru@ShengShi9@Id807035.MFA@26315,ZZMA_SQru@ShengShi9@Id807035.MFA@26315,Trader
ShengShi9*819198*Id807035.MFA_T0_C*ZZTA_ZZMA@ShengShi9@Id807035.MFA@26318,ZZTA_ZZMA@ShengShi9@Id807035.MFA@26318,Trader
ShengShi9*819198*Id807035.MFA_T0_C*ZZTA_SQru@ShengShi9@Id807035.MFA@26317,ZZTA_SQru@ShengShi9@Id807035.MFA@26317,Trader
ShengShi9*819198*CnCom.Id807012_VsScL1,CnCom.Id807012_VsScL1,Strategy
ShengShi9*819198*CnCom.Id807012_VsScL1*SQbu_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61514,SQbu_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61514,Trader
ShengShi9*819198*CnCom.Id807012_VsScL1*ZZMA_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61523,ZZMA_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61523,Trader
ShengShi9*819198*CnCom.Id807012_VsScL1*SQfu_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61517,SQfu_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61517,Trader
ShengShi9*819198*CnCom.Id807012_VsScL1*SQbu_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61513,SQbu_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61513,Trader
ShengShi9*819198*CnCom.Id807012_VsScL1*SQfu_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61516,SQfu_SQsc@ShengShi9@CnCom.Id807012_VsScL1@61516,Trader
ShengShi9*819198*Id807035.MFA_T0_B,Id807035.MFA_T0_B,Strategy
ShengShi9*819198*Id807035.MFA_T0_B*DLj_SQrb@ShengShi9@Id807035.MFA@26213,DLj_SQrb@ShengShi9@Id807035.MFA@26213,Trader
ShengShi9*819198*Id807035.MFA_T0_B*SQrb_SQhc@ShengShi9@Id807035.MFA@26219,SQrb_SQhc@ShengShi9@Id807035.MFA@26219,Trader
ShengShi9*819198*Id807035.MFA_T0_B*DLi_DLj@ShengShi9@Id807035.MFA@26201,DLi_DLj@ShengShi9@Id807035.MFA@26201,Trader
ShengShi9*819198*Id807035.MFA_T0_B*DLi_SQrb@ShengShi9@Id807035.MFA@26204,DLi_SQrb@ShengShi9@Id807035.MFA@26204,Trader
ShengShi9*819198*CnCom.Id807045.IhIfGlb_MRS,CnCom.Id807045.IhIfGlb_MRS,Strategy
ShengShi9*819198*CnCom.Id807045.IhIfGlb_MRS*SSE50_SgxCN@ShengShi9@CnCom.Id807045.IhIfGlb_MRS@60115,SSE50_SgxCN@ShengShi9@CnCom.Id807045.IhIfGlb_MRS@60115,Trader
ShengShi9*819198*CnCom.Id807045.IhIfGlb_MRS*CSI300_SgxCN@ShengShi9@CnCom.Id807045.IhIfGlb_MRS@60107,CSI300_SgxCN@ShengShi9@CnCom.Id807045.IhIfGlb_MRS@60107,Trader
ShengShi9*819198*CnCom.Id807035.CalArbAll2N,CnCom.Id807035.CalArbAll2N,Strategy
ShengShi9*819198*CnCom.Id807035.CalArbAll2N*DLp@ShengShi9@CnCom.Id807035.CalArbAll2N@58701,DLp@ShengShi9@CnCom.Id807035.CalArbAll2N@58701,Trader
ShengShi9*819198*CnCom.Id807035.CalArbAll2N*DLy@ShengShi9@CnCom.Id807035.CalArbAll2N@58705,DLy@ShengShi9@CnCom.Id807035.CalArbAll2N@58705,Trader
ShengShi9*819198*CnCom.Id807035.CalArbAll2N*DLp@ShengShi9@CnCom.Id807035.CalArbAll2N@58703,DLp@ShengShi9@CnCom.Id807035.CalArbAll2N@58703,Trader
ShengShi9*819198*CnCom.Id807035.CalArbAll2N*DLp@ShengShi9@CnCom.Id807035.CalArbAll2N@58702,DLp@ShengShi9@CnCom.Id807035.CalArbAll2N@58702,Trader
ShengShi9*819198*CnCom.Id807012.CnOilS2L1,CnCom.Id807012.CnOilS2L1,Strategy
ShengShi9*819198*CnCom.Id807012.CnOilS2L1*SQfu_SQsc@ShengShi9@CnCom.Id807012.CnOilS2L1@61222,SQfu_SQsc@ShengShi9@CnCom.Id807012.CnOilS2L1@61222,Trader
ShengShi9*819198*Cn.Id807035.All_AN,Cn.Id807035.All_AN,Strategy
ShengShi9*819198*Cn.Id807035.All_AN*DLp_DLy@ShengShi9@Cn.Id807035.All_AN@59102,DLp_DLy@ShengShi9@Cn.Id807035.All_AN@59102,Trader
ShengShi9*819198*Cn.Id807035.All_AN*DLp_ZZOI@ShengShi9@Cn.Id807035.All_AN@59103,DLp_ZZOI@ShengShi9@Cn.Id807035.All_AN@59103,Trader
ShengShi9*819198*Cn.Id807035.All_BN,Cn.Id807035.All_BN,Strategy
ShengShi9*819198*Cn.Id807035.All_BN*DLi_DLjm@ShengShi9@Cn.Id807035.All_BN@59201,DLi_DLjm@ShengShi9@Cn.Id807035.All_BN@59201,Trader
ShengShi9*819198*Cn.Id807035.All_BN*DLj_SQhc@ShengShi9@Cn.Id807035.All_BN@59205,DLj_SQhc@ShengShi9@Cn.Id807035.All_BN@59205,Trader
HanWu6,HanWu6,Fund
HanWu6*10280160,10280160,Account
HanWu6*10280160*CnCom.Id807012.IhIfGlbL1,CnCom.Id807012.IhIfGlbL1,Strategy
HanWu6*10280160*CnCom.Id807012.IhIfGlbL1*SSE50_SgxCN@HanWu6@CnCom.Id807012.IhIfGlbL1@60231,SSE50_SgxCN@HanWu6@CnCom.Id807012.IhIfGlbL1@60231,Trader
HanWu6*10280160*CnCom.Id807012.IhIfGlbL1*CSI300_SgxCN@HanWu6@CnCom.Id807012.IhIfGlbL1@60213,CSI300_SgxCN@HanWu6@CnCom.Id807012.IhIfGlbL1@60213,Trader
HanWu6*10280160*CnCom.Id807012.IhIfGlbL1*CSI300_SgxCN@HanWu6@CnCom.Id807012.IhIfGlbL1@60214,CSI300_SgxCN@HanWu6@CnCom.Id807012.IhIfGlbL1@60214,Trader
HanWu6*10280160*CnCom.Id807012.IhIfGlbL1*CSI300_SgxCN@HanWu6@CnCom.Id807012.IhIfGlbL1@60218,CSI300_SgxCN@HanWu6@CnCom.Id807012.IhIfGlbL1@60218,Trader
HanWu6*10280160*CnCom.Id807045.IhIfGlb_MRS,CnCom.Id807045.IhIfGlb_MRS,Strategy
HanWu6*10280160*CnCom.Id807045.IhIfGlb_MRS*CSI300_HHI@HanWu6@CnCom.Id807045.IhIfGlb_MRS@60101,CSI300_HHI@HanWu6@CnCom.Id807045.IhIfGlb_MRS@60101,Trader
HanWu6*10280160*CnCom.Id807045.IhIfGlb_MRS*CSI300_SgxCN@HanWu6@CnCom.Id807045.IhIfGlb_MRS@60107,CSI300_SgxCN@HanWu6@CnCom.Id807045.IhIfGlb_MRS@60107,Trader
HanWu6*10280160*CnCom.Id807045.IhIfGlb_MRS*SSE50_SgxCN@HanWu6@CnCom.Id807045.IhIfGlb_MRS@60115,SSE50_SgxCN@HanWu6@CnCom.Id807045.IhIfGlb_MRS@60115,Trader
HanWu6*10280160*CnCom.Id807045.IhIfGlb_MRS*SSE50_HHI@HanWu6@CnCom.Id807045.IhIfGlb_MRS@60110,SSE50_HHI@HanWu6@CnCom.Id807045.IhIfGlb_MRS@60110,Trader
HanWu6*10280160*Cn.Id807045.VsBrnL1,Cn.Id807045.VsBrnL1,Strategy
HanWu6*10280160*Cn.Id807045.VsBrnL1*SQsc_BRN@HanWu6@Cn.Id807045.VsBrnL1@26918,SQsc_BRN@HanWu6@Cn.Id807045.VsBrnL1@26918,Trader
HanWu6*10280160*CnCom.Id007969.IntraSC,CnCom.Id007969.IntraSC,Strategy
HanWu6*10280160*CnCom.Id007969.IntraSC*SQsc@HanWu6@CnCom.Id007969.IntraSC@26501,SQsc@HanWu6@CnCom.Id007969.IntraSC@26501,Trader
HongShang1,HongShang1,Fund
HongShang1*11220003,11220003,Account
HongShang1*11220003*CnCom.Id807035.CalArbAll2N,CnCom.Id807035.CalArbAll2N,Strategy
HongShang1*11220003*CnCom.Id807035.CalArbAll2N*DLp@HongShang1@CnCom.Id807035.CalArbAll2N@58703,DLp@HongShang1@CnCom.Id807035.CalArbAll2N@58703,Trader
HongShang1*11220003*CnCom.Id807035.CalArbAll2N*DLy@HongShang1@CnCom.Id807035.CalArbAll2N@58705,DLy@HongShang1@CnCom.Id807035.CalArbAll2N@58705,Trader
HongShang1*11220003*CnCom.Id807035.CalArbAll2N*DLp@HongShang1@CnCom.Id807035.CalArbAll2N@58701,DLp@HongShang1@CnCom.Id807035.CalArbAll2N@58701,Trader
HongShang1*11220003*CnCom.Id807035.CalArbAll2N*DLp@HongShang1@CnCom.Id807035.CalArbAll2N@58702,DLp@HongShang1@CnCom.Id807035.CalArbAll2N@58702,Trader
HongShang1*11220003*Id807035.MFA_T0_B,Id807035.MFA_T0_B,Strategy
HongShang1*11220003*Id807035.MFA_T0_B*SQrb_SQhc@HongShang1@Id807035.MFA@26219,SQrb_SQhc@HongShang1@Id807035.MFA@26219,Trader
HongShang1*11220003*Id807035.MFA_T0_B*DLj_SQrb@HongShang1@Id807035.MFA@26213,DLj_SQrb@HongShang1@Id807035.MFA@26213,Trader
HongShang1*11220003*Id807035.MFA_T0_B*DLi_DLj@HongShang1@Id807035.MFA@26201,DLi_DLj@HongShang1@Id807035.MFA@26201,Trader
HongShang1*11220003*Id807035.MFA_T0_B*DLi_SQrb@HongShang1@Id807035.MFA@26204,DLi_SQrb@HongShang1@Id807035.MFA@26204,Trader
HongShang1*11220003*Id807035.MFA_T0_C,Id807035.MFA_T0_C,Strategy
HongShang1*11220003*Id807035.MFA_T0_C*DLv_SQru@HongShang1@Id807035.MFA@26310,DLv_SQru@HongShang1@Id807035.MFA@26310,Trader
HongShang1*11220003*Id807035.MFA_T0_C*ZZTA_ZZMA@HongShang1@Id807035.MFA@26318,ZZTA_ZZMA@HongShang1@Id807035.MFA@26318,Trader
HongShang1*11220003*Id807035.MFA_T0_C*ZZMA_SQbu@HongShang1@Id807035.MFA@26314,ZZMA_SQbu@HongShang1@Id807035.MFA@26314,Trader
HongShang1*11220003*Id807035.MFA_T0_C*ZZTA_SQru@HongShang1@Id807035.MFA@26317,ZZTA_SQru@HongShang1@Id807035.MFA@26317,Trader
HongShang1*11220003*Id807035.MFA_T0_C*DLpp_SQru@HongShang1@Id807035.MFA@26306,DLpp_SQru@HongShang1@Id807035.MFA@26306,Trader
HongShang1*11220003*Id807035.MFA_T0_C*ZZMA_SQru@HongShang1@Id807035.MFA@26315,ZZMA_SQru@HongShang1@Id807035.MFA@26315,Trader
HongShang1*11220003*CSI.Id007969.S0Intra,CSI.Id007969.S0Intra,Strategy
HongShang1*11220003*CSI.Id007969.S0Intra*CSI300@HongShang1@CSI.Id007969.S0Intra@59801,CSI300@HongShang1@CSI.Id007969.S0Intra@59801,Trader
HongShang1*11220003*CSI.Id007969.S0Intra*SSE50@HongShang1@CSI.Id007969.S0Intra@59803,SSE50@HongShang1@CSI.Id007969.S0Intra@59803,Trader
HongShang1*11220003*CnCom.Id807045.IhIfGlb_MRS,CnCom.Id807045.IhIfGlb_MRS,Strategy
HongShang1*11220003*CnCom.Id807045.IhIfGlb_MRS*CSI300_SgxCN@HongShang1@CnCom.Id807045.IhIfGlb_MRS@60107,CSI300_SgxCN@HongShang1@CnCom.Id807045.IhIfGlb_MRS@60107,Trader
HongShang1*11220003*CnCom.Id807045.IhIfGlb_MRS*SSE50_SgxCN@HongShang1@CnCom.Id807045.IhIfGlb_MRS@60115,SSE50_SgxCN@HongShang1@CnCom.Id807045.IhIfGlb_MRS@60115,Trader
HongShang1*11220003*ChinaIndexFuturesA1500S.IF300,ChinaIndexFuturesA1500S.IF300,Strategy
HongShang1*11220003*ChinaIndexFuturesA1500S.IF300*CSI300@HongShang1@ChinaIndexFuturesA1500S.IF300@30101,CSI300@HongShang1@ChinaIndexFuturesA1500S.IF300@30101,Trader
HongShang1*11220003*Id007969_IntraCom2,Id007969_IntraCom2,Strategy
HongShang1*11220003*Id007969_IntraCom2*DLpp@HongShang1@Id007969_IntraCom2@60706,DLpp@HongShang1@Id007969_IntraCom2@60706,Trader
HongShang1*11220003*Id007969_IntraCom2*ZZMA@HongShang1@Id007969_IntraCom2@60720,ZZMA@HongShang1@Id007969_IntraCom2@60720,Trader
HongShang1*11220003*Id007969_IntraCom2*ZZSM@HongShang1@Id007969_IntraCom2@60723,ZZSM@HongShang1@Id007969_IntraCom2@60723,Trader
HongShang1*11220003*Id007969_IntraCom2*SQru@HongShang1@Id007969_IntraCom2@60716,SQru@HongShang1@Id007969_IntraCom2@60716,Trader
HongShang1*11220003*Id007969_IntraCom2*ZZRM@HongShang1@Id007969_IntraCom2@60722,ZZRM@HongShang1@Id007969_IntraCom2@60722,Trader
HongShang1*11220003*Id007969_IntraCom2*DLm@HongShang1@Id007969_IntraCom2@60705,DLm@HongShang1@Id007969_IntraCom2@60705,Trader
HongShang1*11220003*Cn.Id807035.All_AN,Cn.Id807035.All_AN,Strategy
HongShang1*11220003*Cn.Id807035.All_AN*DLp_DLy@HongShang1@Cn.Id807035.All_AN@59102,DLp_DLy@HongShang1@Cn.Id807035.All_AN@59102,Trader
HongShang1*11220003*Cn.Id807035.All_AN*DLp_ZZOI@HongShang1@Cn.Id807035.All_AN@59103,DLp_ZZOI@HongShang1@Cn.Id807035.All_AN@59103,Trader
HongShang1*11220003*Cn.Id807035.All_BN,Cn.Id807035.All_BN,Strategy
HongShang1*11220003*Cn.Id807035.All_BN*DLi_DLjm@HongShang1@Cn.Id807035.All_BN@59201,DLi_DLjm@HongShang1@Cn.Id807035.All_BN@59201,Trader
HongShang1*11220003*Cn.Id807035.All_BN*DLj_SQhc@HongShang1@Cn.Id807035.All_BN@59205,DLj_SQhc@HongShang1@Cn.Id807035.All_BN@59205,Trader
Prop,Prop,Fund
Prop*52013139,52013139,Account
Prop*52013139*CnCom.Id807035.CalArbAll2,CnCom.Id807035.CalArbAll2,Strategy
Prop*52013139*CnCom.Id807035.CalArbAll2*ZZMA@Prop@CnCom.Id807035.CalArbAll2@58619,ZZMA@Prop@CnCom.Id807035.CalArbAll2@58619,Trader
Prop*52013139*CnCom.Id807035.CalArbAll2*DLl@Prop@CnCom.Id807035.CalArbAll2@58608,DLl@Prop@CnCom.Id807035.CalArbAll2@58608,Trader
Prop*52013139*CnCom.Id807035.CalArbAll2*ZZMA@Prop@CnCom.Id807035.CalArbAll2@58620,ZZMA@Prop@CnCom.Id807035.CalArbAll2@58620,Trader
Prop*52013139*CnCom.Id807035.CalArbAll2*DLjd@Prop@CnCom.Id807035.CalArbAll2@58604,DLjd@Prop@CnCom.Id807035.CalArbAll2@58604,Trader
Prop*52013139*CnCom.Id807035.CalArbAll2*ZZRM@Prop@CnCom.Id807035.CalArbAll2@58622,ZZRM@Prop@CnCom.Id807035.CalArbAll2@58622,Trader
Prop*52013139*CnCom.Id807035.CalArbAll2*DLy@Prop@CnCom.Id807035.CalArbAll2@58615,DLy@Prop@CnCom.Id807035.CalArbAll2@58615,Trader
Prop*52013139*CnCom.Id807035.CalArbAll2*DLm@Prop@CnCom.Id807035.CalArbAll2@58610,DLm@Prop@CnCom.Id807035.CalArbAll2@58610,Trader
Prop*52013139*CnCom.Id807035.CalArbAll2*DLm@Prop@CnCom.Id807035.CalArbAll2@58611,DLm@Prop@CnCom.Id807035.CalArbAll2@58611,Trader
Prop*52013139*CnCom.Id807035.CalArbAll2*DLp@Prop@CnCom.Id807035.CalArbAll2@58612,DLp@Prop@CnCom.Id807035.CalArbAll2@58612,Trader
Prop*52013139*CnCom.Id807035.CalArbAll2*DLy@Prop@CnCom.Id807035.CalArbAll2@58614,DLy@Prop@CnCom.Id807035.CalArbAll2@58614,Trader
Prop*52013139*CnCom.Id807035.CalArbAll2*DLcs@Prop@CnCom.Id807035.CalArbAll2@58602,DLcs@Prop@CnCom.Id807035.CalArbAll2@58602,Trader
Prop*52013139*CnCom.Id807035.CalArbAll2*DLp@Prop@CnCom.Id807035.CalArbAll2@58613,DLp@Prop@CnCom.Id807035.CalArbAll2@58613,Trader
Prop*11180050,11180050,Account
Prop*11180050*Id807046.TtTf_All_V8L1,Id807046.TtTf_All_V8L1,Strategy
Prop*11180050*Id807046.TtTf_All_V8L1*TT_TF@Prop@Id807046.TtTf_All_V8L1@58202,TT_TF@Prop@Id807046.TtTf_All_V8L1@58202,Trader
Prop*11180050*Id807046.TtTf_All_V8L1*TF_TT@Prop@Id807046.TtTf_All_V8L1@58201,TF_TT@Prop@Id807046.TtTf_All_V8L1@58201,Trader
Prop*11180050*CnCom.Id807035.CnOil_All,CnCom.Id807035.CnOil_All,Strategy
Prop*11180050*CnCom.Id807035.CnOil_All*SQfu_SQbu@Prop@CnCom.Id807035.CnOil_All@30501,SQfu_SQbu@Prop@CnCom.Id807035.CnOil_All@30501,Trader
Prop*11180050*Id807046.TtTf_All_V5L1,Id807046.TtTf_All_V5L1,Strategy
Prop*11180050*Id807046.TtTf_All_V5L1*TT_TF@Prop@Id807046.TtTf_All_V5L1@58102,TT_TF@Prop@Id807046.TtTf_All_V5L1@58102,Trader
Prop*11180050*Id807046.TtTf_All_V5L1*TF_TT@Prop@Id807046.TtTf_All_V5L1@58101,TF_TT@Prop@Id807046.TtTf_All_V5L1@58101,Trader
Prop*11180050*CnBond.Id807036.TTTF,CnBond.Id807036.TTTF,Strategy
Prop*11180050*CnBond.Id807036.TTTF*TT_TF@Prop@CnBond.Id807036.TTTF@58901,TT_TF@Prop@CnBond.Id807036.TTTF@58901,Trader
ShengShiZhongHang1,ShengShiZhongHang1,Fund
ShengShiZhongHang1*10000101,10000101,Account
ShengShiZhongHang1*10000101*CnCom.Id007929_T2N_FuSc,CnCom.Id007929_T2N_FuSc,Strategy
ShengShiZhongHang1*10000101*CnCom.Id007929_T2N_FuSc*SQfu_SQsc@ShengShiZhongHang1@CnCom.Id007929_T2N_FuSc@21101,SQfu_SQsc@ShengShiZhongHang1@CnCom.Id007929_T2N_FuSc@21101,Trader
KaiYuan1,KaiYuan1,Fund
KaiYuan1*777017,777017,Account
KaiYuan1*777017*CSI.Id807050.CsiCalDM4,CSI.Id807050.CsiCalDM4,Strategy
KaiYuan1*777017*CSI.Id807050.CsiCalDM4*CSI300@KaiYuan1@CSI.Id807050.CsiCalDM4@60902,CSI300@KaiYuan1@CSI.Id807050.CsiCalDM4@60902,Trader
KaiYuan1*777017*CnCom.Id807045.IhIfGlb_MRS,CnCom.Id807045.IhIfGlb_MRS,Strategy
KaiYuan1*777017*CnCom.Id807045.IhIfGlb_MRS*SSE50_SgxCN@KaiYuan1@CnCom.Id807045.IhIfGlb_MRS@60115,SSE50_SgxCN@KaiYuan1@CnCom.Id807045.IhIfGlb_MRS@60115,Trader
KaiYuan1*777017*CnCom.Id807045.IhIfGlb_MRS*SSE50_HHI@KaiYuan1@CnCom.Id807045.IhIfGlb_MRS@60110,SSE50_HHI@KaiYuan1@CnCom.Id807045.IhIfGlb_MRS@60110,Trader
KaiYuan1*777017*CnCom.Id807012.CnOilS2L1,CnCom.Id807012.CnOilS2L1,Strategy
KaiYuan1*777017*CnCom.Id807012.CnOilS2L1*SQfu_SQsc@KaiYuan1@CnCom.Id807012.CnOilS2L1@61223,SQfu_SQsc@KaiYuan1@CnCom.Id807012.CnOilS2L1@61223,Trader
Prop3,Prop3,Fund
Prop3*11180151,11180151,Account
Prop3*11180151*Id807045.CnC2Oil_L1,Id807045.CnC2Oil_L1,Strategy
Prop3*11180151*Id807045.CnC2Oil_L1*ZZTA_BZ@Prop3@Id807045.CnC2Oil_L1@30313,ZZTA_BZ@Prop3@Id807045.CnC2Oil_L1@30313,Trader
Prop3*11180151*Id807045.CnC2Oil_L1*ZZTA_CL@Prop3@Id807045.CnC2Oil_L1@30315,ZZTA_CL@Prop3@Id807045.CnC2Oil_L1@30315,Trader
